RELATION	LEFTTERM	RIGHTTERM	COUNT
synonym	open_systems_interconnection_reference_model	OSIRM	2
synonym	oak_ridge_national_laboratory	ORNL	2
synonym	distributed_denial_of_service	DDoS	2
synonym	autonomous_drones_systems	ADS	2
synonym	network_functions	NFs	2
synonym	decision_making_framework	DMF	2
synonym	deep_belief_network	DBN	2
synonym	world_mosquito_program	WMP	2
sibling	SCL	SDA	2
synonym	cargo_air_vehicle	CAV	2
synonym	graphic_user_interface	GUI	2
synonym	monitoring_host_handle_count_threshold	management_server	2
synonym	autonomous_ground_vehicles	AGVs	2
synonym	windows_management_instrumentation	WMI	2
synonym	software_intensive_systems_of_systems	SiSoS	2
synonym	flight_standards_district_office	FSDO	2
sibling	bug_tracking	project_management	2
synonym	environmentally_responsible_aviation	ERA	2
synonym	architecture_tradeoff_analysis_method	ATAM	2
synonym	targeted_public_distribution_system	TPDS	2
sibling	total_stations	GPS	2
sibling	crop_dusting	geological_surveying	2
synonym	cooperative_adaptive_cruise_control	CACC	2
synonym	power_extension_package	PEP	2
synonym	hitachi_lightning_monitoring_system	HLMS	2
sibling	UAV	commercial_uav	2
synonym	special_operation_force	SOF	2
synonym	vehicle_control_software	VCS	2
synonym	advanced_flow_control_procedures	AFCP	2
synonym	parameter_identification	PID	2
sibling	blm_alaska	DOF	2
ancestor	optionally_piloted_aircraft	aurora_flight	2
synonym	automatic_switched_optical_network	ASON	2
ancestor	air_traffic_controllers	key_stakeholders	2
synonym	japan_agricultural_aviation_association	JAAA	2
ancestor	prime_air	drone_delivery	2
synonym	process_id	PID	2
synonym	remotely_operated_aircraft	ROA	2
synonym	lithium_ion	li_ion	2
ancestor	low_bandwidth_links	hf_radio	2
synonym	drug_administration	FDA	2
synonym	mobile_drone_surveillance_unit	MDSU	2
synonym	aviation_weather_program	AWP	2
ancestor	societal_expectations	accident_avoidance	2
synonym	integrated_vehicle_health_management	IVHM	2
sibling	ISO	shutter_speed	2
synonym	recreational_aerial_vehicle	RAV	2
synonym	ground_test_facility	GTF	2
synonym	remote_sensing	RS	2
synonym	traffic_collision_avoidance_system	TCAS	2
sibling	congested_airspace	heavily_populated	2
ancestor	camera_settings	shutter_speed	2
synonym	accelerator_test_facility	ATF2	2
synonym	autonomous_target_recognition	ATR	2
sibling	architectural_design	research_institute	2
synonym	virginia_tech_transportation_institute	VTTI	2
sibling	API	HTML	2
synonym	very_small_entities	VSEs	2
synonym	navid_unmanned_air_vehicles	UAVs	2
synonym	optical_edge_rate	ER	2
synonym	internet_of_drones	IoD	2
synonym	toroidal_field	TF	2
synonym	crop_surface_map	CSM	2
synonym	very_high_frequency	VHF	2
ancestor	safety_features	auto_return	2
synonym	inexpensive_unmanned_air_vehicles	UAVs	2
ancestor	swarm_behaviors	collective_decision_making	2
synonym	III	HD	2
synonym	zanzibar_mapping_initiative	ZMI	2
sibling	farmland_surveys	infrastructure_inspections	2
synonym	digital_acquisition_system	DAS	2
synonym	national_science_foundation	NSF	2
synonym	toxic_industrial_chemicals	TICs	2
synonym	anterior_cruciate_ligament	ACL	2
synonym	free_space_optical	FSO	2
synonym	national_press_photographers_association	NPPA	2
synonym	integrated_development_environment	IDE	2
synonym	blended_wing_body_uninhabited_aerial_vehicle	UAV	2
sibling	railway_inspections	video_surveillance	2
synonym	surface_vehicles	USVs	2
synonym	universal_traffic_management	UTM	2
synonym	computational_fluid_dynamics	CFD	2
synonym	principal_component_analysis	PCA	2
ancestor	cell_reselection	neighbor_cell	2
synonym	optical_parametric_oscillator	OPO	2
synonym	built_in_test	BIT	2
synonym	unoccupied_aircraft_systems	UAS	2
synonym	windows_presentation_foundation	WPF	2
synonym	cloud_condensation_nuclei	CCN	2
sibling	geological_surveying	search_and_rescue	2
synonym	air_vehicles	UAVs	2
synonym	insight_aero_pars_aerobot_aerodreams_aeroelectronica	AEL	2
synonym	FAR	federal_aviation_regulations	2
synonym	aviation_weather_center	AWC	2
sibling	general_aviation	air_carrier	2
synonym	MEMS	microelectromechanical_systems	2
sibling	border_patrol	police_departments	2
synonym	commercials_pilot_licence	CPL	2
synonym	organization_designation_authorization	ODA	2
synonym	air_vehicle	UAV	2
synonym	web_service	WS	2
synonym	MVVM	model_view_viewmodel	2
synonym	cyber_power_systems	USA	2
sibling	early_stage	medium_sized	2
synonym	technical_advisory_council	TAC	2
synonym	mobile_servicing_system	MSS	2
synonym	insect_pest_control_laboratory	IPCL	2
sibling	autonomous_cars	automatic_braking	2
synonym	graphical_interface	oem_fmw	2
ancestor	improvised_threats	improvised_explosive	2
synonym	small_tactical_unmanned_aircraft_system	STUAS	2
sibling	RNO	MEV	2
synonym	continental_united_states	CONUS	2
synonym	future_combat_system	FCS	2
synonym	virtual_private_network	VPN	2
synonym	irkut_irkut_corporation_israel_aerospace_industries	IAI	2
synonym	ground_demonstration_nasa_technical_reports_server	NTRS	2
synonym	UASs	unmanned_aerial_systems	2
synonym	fly_by_wire_a	FBWA	2
synonym	nuclear_power_plants	NPPs	2
ancestor	maintenance_alerts	sensor_data	2
synonym	UTM	uas_traffic_management	2
ancestor	civil_applications	environmental_monitoring	2
synonym	autonomous_dynamically_optimized_periodic_transmission	ADOPT	2
synonym	engineering_support_center	ESC	2
synonym	florida_statute	FS	2
ancestor	international_security	border_security	2
sibling	LIDAR	satellite_images	2
synonym	control_system	RCS	2
synonym	integrated_vehicle_ground_vibration_test	IVGVT	2
synonym	international_runway_friction_index	IRFI	2
synonym	nano_air_vehicle	NAV	2
sibling	financial_times	foreign_policy	2
synonym	flight_service_district_offices	nation_wide	2
sibling	FATA	NWFP	2
synonym	uas_traffic_management_systems	UTM	2
sibling	data_gathering	image_acquisition	2
synonym	controlled_airspace	PDF	2
synonym	lightning_location_finder	LLF	2
synonym	joint_ambient_breeze_tunnel	JABT	2
synonym	dynamic_application_security_testing	DAST	2
sibling	straight_leg_raise	knee_extension	2
sibling	nuair_alliance	empire_state_development	2
synonym	video_cameras	smartphones_acceptable	2
synonym	west_virginia_university	WVU	2
synonym	actuator_failure_accommodation	AFA	2
sibling	regulatory_compliance	risk_analysis	2
synonym	distributed_processing	iso_rm_odp	2
synonym	neural_network	NN	2
synonym	heart_rate_monitor	HRM	2
synonym	national_park_service	NPS	2
synonym	adaptive_sliding_mode_control	ASMC	2
sibling	ISO	exposure_compensation	2
synonym	android_tactical_assault_kit	ATAK	2
synonym	unmanned_surface_vehicles	USVs	2
synonym	uav_solutions	US	2
synonym	military_intelligence_company	MICO	2
synonym	fast_steering_mirror	FSM	2
synonym	ocean_ridges_nasa_astrophysics_data_system	ADS	2
ancestor	syracuse_university	NASA	2
synonym	learning_management_system	LMS	2
synonym	short_channel_effects	SCEs	2
synonym	uas_traffic_management_pilot_program	UPP	2
synonym	world_gold_council	WGC	2
synonym	training_extension_course	TEC	2
synonym	supercooled_large_droplets	SLD	2
synonym	cooperative_vehicular_networking	CVN	2
synonym	OWASP	open_web_application_security_project	2
synonym	security_industry_association	SIA	2
synonym	counter_terrorism_unit	CTU	2
synonym	critical_infrastructure_nasa_technical_reports_server	NTRS	2
synonym	authenticity_check	AC	2
synonym	large_scale_topographical_mapping	LSTM	2
ancestor	UAVs	small_uavs	2
ancestor	4k_video	dji_inspire	2
synonym	jittering_mosaic_image_processing	JMIP	2
synonym	small_unmanned_aerial_vehicles	SUAV	2
sibling	magma_chamber	magma_ascent	2
sibling	anomaly_detection	NDVI	2
synonym	special_flight_operation_certificate	SFOC	2
synonym	RPAS	remotely_piloted_aircraft_system	2
synonym	air_force	USAF	2
ancestor	FAA	industry_partners	2
ancestor	crew_members	visual_observers	2
ancestor	private_sector	UN	2
synonym	program_executive_office	PEO	2
synonym	cheju_abc_plume_asian_monsoon_experiment	CAPMEX	2
synonym	venus_nasa_technical_reports_server	NTRS	2
synonym	attitude_control_system	ACS	2
synonym	root_mean_squared_error	RMSE	2
synonym	feature_automatic_emergency_braking	AEB	2
synonym	commission_us_special_operations_command	USSOCOM	2
synonym	civilian_authorities	DSCA	2
synonym	statement_of_work	SOW	2
synonym	network_file_system	NFS	2
synonym	regulatory_guide	RG	2
ancestor	electromagnetic_interference	frequency_disruptions	2
synonym	flight_control_box	FCB	2
sibling	traffic_management	bridge_inspection	2
synonym	control_monitor_unit	CMU	2
synonym	magnetic_resonance_elastography	MRE	2
synonym	dugway_proving_ground	DPG	2
synonym	small_tactical_uas	STUAS	2
synonym	partial_differential_equation	PDE	2
synonym	time_division_multiplexing	TDM	2
sibling	drone_deliveries	precision_agriculture	2
synonym	structural_health_monitoring	SHM	2
sibling	BBC	foreign_policy	2
synonym	general_relativity	GR	2
synonym	UGV	unmanned_ground_vehicles	2
synonym	information_architecture	IA	2
synonym	differential_optical_absorption_spectroscopy	DOAS	2
synonym	staff_instruction	SI	2
synonym	scripting_language_processor	SLP	2
synonym	TUBE	FOREGROUND	2
synonym	faa_flight_standards_district_office	FSDO	2
synonym	universal_control_system	UCS	2
ancestor	portable_computing_devices	smart_phones	2
synonym	fault_tolerant_flight_control_system	FTFCS	2
synonym	defence_procurement_agency	DGA	2
synonym	check_points	CPs	2
sibling	fuzzy_logic	neural_network	2
synonym	symposium_nasa_technical_reports_server	NTRS	2
synonym	accenture_federal_services	AFS	2
synonym	faa_perspective_nasa_technical_reports_server	NTRS	2
synonym	performance_based_logistics	PBL	2
synonym	national_research_council	NRC	2
synonym	north_carolina_state_highway_patrol	NCSHP	2
sibling	infrastructure_monitoring	precision_agriculture	2
synonym	reflectance_unmanned_aerial_vehicle	UAV	2
synonym	binary_robust_invariant_scalable_keypoints	BRISK	2
synonym	japan_aeronautic_association	JAA	2
synonym	internal_crew_training_system	ICTS	2
ancestor	image_analysis	SAM	2
synonym	methane_reforming_rate	MRR	2
synonym	nationally_recognized_testing_laboratory	NRTL	2
synonym	north_china_craton	NCC	2
synonym	sliding_mode_control	SMC	2
synonym	national_training_center	NTC	2
synonym	choppers_chengdu_aircraft_industry_corporation	CAC	2
synonym	spacecraft_control_language	SCL	2
synonym	ground_control_points	ground_truth	2
synonym	parasitic_mites	varroa_destructor	2
synonym	package_delivery_drone_unmanned_aerial_systems	UAS	2
synonym	quadrature_phase_shift_keying	QPSK	2
synonym	common_name	CN	2
synonym	vdos_global	US	2
synonym	internet_assigned_numbers_authority	IANA	2
synonym	rss_measurements_nasa_astrophysics_data_system	ADS	2
synonym	bus_trans_msg	flow_mo1	2
ancestor	VM	garbage_collection	2
synonym	LTE	long_term_evolution	2
synonym	unmanned_systems_research_institute	DU2SRI	2
synonym	adopting_unmanned_aerial_systems	UAS	2
synonym	civil_aeromedical_institute	CAMI	2
synonym	software_communications_architecture	SCA	2
synonym	internation_space_station	ISS	2
synonym	southern_africa	CUAASA	2
synonym	security_requirements_guide	SRG	2
synonym	optical_automatic_car_identification	OACI	2
sibling	underwater_photography	large_format	2
synonym	model_predictive_control	MPC	2
synonym	pakistan_aeronautical_complex_paramount_group	ATE	2
sibling	force_protection	perimeter_security	2
synonym	autonomous_drone_systems	ADS	2
synonym	remote_split_operations	RSO	2
sibling	project_management	business_intelligence	2
synonym	short_range	SR	2
sibling	business_development	government_relations	2
synonym	drone_manufacturers_alliance_europe	DMAE	2
synonym	national_full_scale_aerodynamics_complex	NFAC	2
ancestor	private_companies	project_wing	2
sibling	strong_technical	R&D	2
synonym	small_unmanned_aerial_vehicles	SUAVs	2
synonym	automatic_scheduling_and_planning	ASAP	2
synonym	SVR	inversion_svr	2
sibling	remote_sensing	radiative_budget	2
sibling	NDVI	SAM	2
synonym	pillows_nasa_technical_reports_server	NTRS	2
ancestor	camera_settings	ISO	2
synonym	scale_uavs_nasa_astrophysics_data_system	ADS	2
synonym	management_console	HAL	2
synonym	read_more_drone_delivery_canada	DDC	2
synonym	GCS	ground_control_station	2
synonym	gust_wind_formula	GWF	2
synonym	kain_fritsch	KF	2
sibling	forested_areas	narrow_paths	2
synonym	multimedia_home_platform	MHP	2
synonym	line_replaceable_unit	LRU	2
synonym	catholic_relief_services	CRS	2
sibling	QGroundControl	MAVLink	2
synonym	acquisition_management_system	AMS	2
sibling	package_deliveries	infrastructure_inspections	2
synonym	radio_controlled	RC	2
synonym	risk_mitigation_maneuvers	RMM	2
synonym	digital_terrain_models	DTM	2
synonym	common_avionics_architecture_system	CAAS	2
synonym	air_traffic_controllers	ATC	2
synonym	unmanned_combat_aerial_vehicle	UCAV	2
ancestor	uas_operators	private_sector_stakeholders	2
sibling	search_terms_stats	referring_urls	2
synonym	standards_and_recommended_practices	SARPs	2
synonym	unmanned_aerial_vehicles	UAS	2
ancestor	FAA	government_entities	2
synonym	ground_level	1,300_feet	2
synonym	cooperative_vehicle_intersection_control	CVIC	2
synonym	faa_airworthiness_assurance_ndi_validation_center	AANC	2
synonym	controlled_flight_into_terrain	CFIT	2
synonym	post_entry_amendment	PEA	2
synonym	ambassador_bridge_border_crossing_system	ABBCS	2
synonym	integrated_technology_demonstrations	ITDs	2
synonym	naval_undersea_warfare_center	NUWC	2
synonym	direct_mapping_solution	DMS	2
ancestor	commercial_usage	risk_analysis	2
synonym	standard_operating_procedure	SOP	2
synonym	remote_controlled	RC	2
synonym	coordinated_ramp_metering	CRM	2
synonym	lightning_initiation	LI	2
synonym	model_grant_agreements	MGA	2
synonym	royal_air_force	RAF	2
synonym	maximum_take_off_weight	MTOW	2
synonym	unmanned_combat_air_vehicle	UCAV	2
synonym	DCA	air_transport_division	2
synonym	inspection_authorization	IA	2
ancestor	manned_aircraft	fixed_wing_aircraft	2
synonym	improvised_explosive_device	IED	2
synonym	ita_data_acquisition	DAQ	2
synonym	vtol_uavs_nasa_astrophysics_data_system	ADS	2
synonym	special_use_airspace	SUA	2
synonym	ground_control_lines	GCLs	2
synonym	eastern_range	ER	2
ancestor	oil_spill	natural_resources	2
synonym	compact_disc	CD	2
synonym	thermal_imager	TI	2
synonym	introducing_soda_nasa_technical_reports_server	NTRS	2
synonym	transport_canada	TC	2
synonym	astronomical_units	AU	2
synonym	signal_intelligence	SIGINT	2
synonym	electric_ducted_fans	EDF	2
sibling	professional_grade	DIY	2
ancestor	GDOT	inspecting_bridges	2
synonym	model_driven_engineering	MDE	2
synonym	composite_materials_nasa_technical_reports_server	NTRS	2
synonym	electric_vehicle	EV	2
synonym	field_testing_package	FTP	2
synonym	federal_data_corporation	FDC	2
synonym	unmanned_little_bird	ULB	2
synonym	lightning_risk_assessment_model	LRAM	2
synonym	robotic_systems	UGVs	2
synonym	automated_uav_mission_system	AUMS	2
ancestor	avionics_systems	flight_control_systems	2
synonym	cosmic_microwave_background	CMB	2
synonym	common_data_link	CDL	2
sibling	civil_rights	civil_liberties	2
synonym	micro_electro_mechanical	MEM	2
synonym	limited_aviation_weather_reporting_stations	LAWRS	2
synonym	complex_event_processing	CEP	2
synonym	standing_review_board	SRB	2
synonym	internet_information_server	IIS	2
synonym	unmanned_aircraft	acas_xu	2
sibling	syracuse_university	empire_state_development	2
synonym	springfield_beckley_municipal_airport	KSGH	2
synonym	small_uas_rating	small_drone_license	2
synonym	public_key_infrastructure	PKI	2
sibling	FPV	live_streaming	2
ancestor	video_streaming	video_feeds	2
sibling	RC	quad_copter	2
synonym	certified_architect	open_ca	2
sibling	common_criteria	DISA	2
synonym	membrane_electrode_assembly	MEA	2
synonym	fbi_criminal_justice_information_services	CJIS	2
synonym	remote_procedure_call	RPC	2
synonym	one_system_ground_control_station	OSGCS	2
sibling	FIPS	AES	2
synonym	local_binary_pattern	LBP	2
synonym	global_assembly_cache	GAC	2
synonym	medlineplus_thunderstorms_space_weather_sun	ultraviolet_radiation	2
synonym	auds_brochure	PDF	2
synonym	data_management_plan	DMP	2
sibling	drone_brood	multiple_infestation	2
sibling	SAR	UAV	2
synonym	micro_unmanned_aerial_vehicles	micro_uavs	2
synonym	emergency_communication_system	ECS	2
synonym	personal_digital_assistant	PDA	2
synonym	federal_security_service	FSB	2
synonym	control_augmentation_system	CAS	2
ancestor	portable_storage	hard_drives	2
sibling	SDA	SCL	2
synonym	autonomous_unmanned_aerial_vehicles	UAVs	2
synonym	support_vector_regression	SVR	2
synonym	full_flight_simulator	FFS	2
ancestor	united_states	law_enforcement	2
ancestor	airspace_management	sense_and_avoid	2
synonym	ROI	region_of_interest	2
synonym	digital_video_broadcasting	DVB	2
synonym	north_dakota_university_system	NDUS	2
synonym	plain_old_clr_objects	POCO	2
synonym	integrated_path_dial	IPDA	2
sibling	uas_operations	UAV	2
synonym	equatorial_electrojet	EEJ	2
synonym	herbert_hoover_dike	HHD	2
ancestor	public_entities	law_enforcement_agencies	2
synonym	federal_acquisition_regulation	FAR	2
synonym	automated_demand_response	auto_dr	2
synonym	SA	situational_awareness	2
synonym	query_store_catalog_views	transact_sql	2
synonym	raytheon_company	US	2
ancestor	image_analysis	anomaly_detection	2
synonym	bovine_serum_albumin	BSA	2
synonym	space_shuttle_nasa_technical_reports_server	NTRS	2
synonym	medium_range	MR	2
synonym	cold_climate_heat_pump	CCHP	2
synonym	sub_continental_lithospheric_mantle	SCLM	2
synonym	runtime_application_self_protection	RASP	2
synonym	whipple_detachment_fault	WDF	2
ancestor	simplest_tasks	route_reconnaissance	2
synonym	thermal_imaging	IR	2
synonym	RFI	request_for_information	2
sibling	data_acquisition	control_system	2
synonym	npm_package	UMD	2
synonym	intelligent_vehicles	IVs	2
synonym	business_information_modeling	BIM	2
synonym	unmanned_aerospace_vehicle	UAV	2
synonym	improved_cockroach_swarm_optimization	ICSO	2
synonym	offensive_swarm_enabled_tactics	OFFSET	2
synonym	square_miles	100,000_km2	2
synonym	remotely_piloted_aircrafts	RPAs	2
synonym	markov_chain_monte_carlo	MCMC	2
synonym	web_mapping_service	WMS	2
synonym	system_integrator	SI	2
synonym	pilot_in_command	PIC	2
ancestor	US	western_countries	2
synonym	peak_ground_accelerations	PGAs	2
synonym	domain_specific_software_architecture	DSSA	2
synonym	korean_air_korean_air_aerospace_division	ASD	2
synonym	extended_endurance	stalker_xe	2
sibling	inspecting_cell_towers	wind_turbines	2
synonym	intelligent_mission_management	IMM	2
synonym	landentwicklung_baden_württemberg	lgl_bw	2
synonym	GIS	geographic_information_system	2
synonym	java_management_extensions	JMX	2
ancestor	UAS	unmanned_aircrafts	2
synonym	standard_terminal_automation_replacement_system	STARS	2
synonym	quadratic_program	QP	2
synonym	multi_view_stereo	MVS	2
sibling	SAMs	radar_detection	2
synonym	airspace_databases_nasa_technical_reports_server	NTRS	2
synonym	ALI	air_land_integration	2
synonym	national_aviation_authority	NAA	2
synonym	ground_source_heat_pumps	GSHP	2
synonym	protective_breathing_equipment	PBE	2
synonym	unscented_kalman_filter	UKF	2
sibling	CNN	foreign_policy	2
synonym	sioux_falls	USF	2
synonym	ready_to_fly	gopro_owner	2
synonym	small_commercial_drone_unmanned_aerial_systems	UAS	2
synonym	ship_based_tactically_exploited_reconnaissance_node	TERN	2
synonym	exploration_systems_development	ESD	2
synonym	ground_vehicle_nasa_technical_reports_server	NTRS	2
synonym	aka_remotely_piloted_aircraft	RPA	2
synonym	close_range	CR	2
synonym	model_view_controller	MVC	2
sibling	TTL	CMOS	2
synonym	homeland_defense	HD	2
synonym	receiver_autonomous_integrity_monitoring	RAIM	2
synonym	ice_protection_systems	IPS	2
sibling	vehicle_tracking	route_reconnaissance	2
sibling	low_intensity_conflicts	urban_warfare	2
synonym	red_green_blue	RGB	2
synonym	modular_electronics_compartment	MEC	2
synonym	wireless_sensor_network	WSN	2
synonym	distributed_temperature_sensing	DTS	2
ancestor	GIS	spatial_analysis	2
synonym	xi'an_aisheng	ASN	2
sibling	emergency_response	geospatial_information_systems	2
sibling	infrastructure_inspections	search_and_rescue	2
sibling	CT	COIN	2
synonym	direction_of_arrival	DOA	2
synonym	government_printing_office	GPO	2
synonym	DTM	digital_terrain_model	2
synonym	army_rapid_capabilities_office	RCO	2
synonym	electronic_control_unit	ECU	2
synonym	electromagnetic_effects_harmonization_working_group	EEHWG	2
synonym	capital_area_innovative_farmers	CAIF	2
synonym	japan_schedule_coordination	JSC	2
synonym	health_information_exchanges	HIEs	2
synonym	tucson_international_airport	TUS	2
synonym	intensive_observation_periods	IOPs	2
synonym	connected_vehicle	CV	2
sibling	deep_learning	neural_networks	2
synonym	starting_point	home_point	2
synonym	naval_surface_warfare_center	NSWC	2
synonym	aeronautical_knowledge_test	AKT	2
synonym	avoidance_systems	TCAS	2
synonym	joint_direct_attack_munition	JDAM	2
synonym	department_of_transportation_federal_aviation_administration	FAA	2
synonym	static_application_security_testing	SAST	2
sibling	multi_spectral_cameras	stereo_cameras	2
synonym	royal_canadian_air_force	RCAF	2
synonym	RTK	precision_relnav	2
synonym	backup_ram	SRAM	2
synonym	pseudomonas_avellanae	Pav	2
synonym	digital_terrestrial_television	DTT	1
sibling	package_deliveries	beyond_line_of_sight	1
synonym	joint_test	JT	1
synonym	certified_flight_instructor	CFI	1
sibling	air_force	army_intelligence	1
ancestor	android_studio	developer_tools	1
synonym	lunar_water_resources_demonstration	LWRD	1
sibling	industry_leaders	forward_thinking	1
synonym	keck_interferometer	KI	1
sibling	industry_insiders	UAV	1
synonym	straight_leg_raise	SLR	1
sibling	current_injection	environmental_testing	1
ancestor	airframe_structural_components	advanced_composite_materials	1
synonym	shuttle_space_vehicle	SSV	1
ancestor	defense_contractors	lockheed_martin	1
synonym	characteristic_curves	ROC	1
synonym	visual_positioning_system	VPS	1
synonym	drop_size_distribution	DSD	1
synonym	chip_scale_atomic_clock	CSAC	1
sibling	aerial_photography	police_surveillance	1
ancestor	machine_learning	modern_workloads	1
sibling	4k_camera	intel_realsense_collision_avoidance	1
synonym	qatar_national_research_fund	QNRF	1
synonym	linear_fractional_transformation	LFT	1
ancestor	non_destructive_inspection	ultrasonic_inspection	1
synonym	silicon_on_insulator	SOI	1
ancestor	drone_makers	DJI	1
synonym	internet_content_rating_association	ICRA	1
synonym	mail_f1_f2	LIST	1
synonym	most_significant_bit	MSB	1
ancestor	ROS	sensor_data	1
synonym	global_air_navigation_plan	GANP	1
sibling	gray_seals	YOY	1
synonym	fiscal_years	FY	1
synonym	segmentation_fault	core_dumped	1
ancestor	advanced_technologies	artificial_intelligence	1
sibling	SOC	ISO	1
sibling	search_and_rescue	border_patrol	1
synonym	society_of_aerial_cinematography	SOAC	1
synonym	transaction_processing	TP	1
synonym	model_view_update	MVU	1
synonym	better_world_fund	BWF	1
synonym	memorandum_of_understanding	MOU	1
synonym	solid_state_lighting	SSL	1
synonym	treasury_enterprise_architecture_framework	TEAF	1
synonym	information_exchange	autonomous_drones	1
sibling	mobile_phones	text_messaging	1
sibling	UAS	UAV	1
ancestor	JVM	memory_usage	1
synonym	acoustic_doppler_current_profiler	ADCP	1
synonym	mesoscale_lightning_experiment	MLE	1
synonym	south_china_block	SCB	1
sibling	JMS	WCF	1
sibling	small_drones	model_aircraft	1
synonym	partial_dynamical_symmetry	PDS	1
ancestor	XML	SOAP	1
synonym	most_significant_byte	MSB	1
synonym	electric_optical	EO	1
synonym	urban_beat_cop	UBC	1
synonym	sudbury_igneous_complex	SIC	1
synonym	scanning_electron_microscopy	SEM	1
ancestor	alert_rule	general_characteristics	1
sibling	LANs	WANs	1
synonym	idaho_national_laboratory	INL	1
synonym	electronic_ldentification_tag	ElT	1
synonym	ACTD	advanced_concept_technology_demonstration	1
synonym	federal_aviation_adminstration	FAA	1
synonym	pseudotachylitic_breccia	PTB	1
sibling	durable_frame	headless_mode	1
synonym	critical_success_index	CSI	1
synonym	dryden_flight_research_center	DFRC	1
synonym	ground_sensor_management_unit	GSMU	1
sibling	command_line_interface	xml_based	1
sibling	disease_monitoring	precision_spraying	1
synonym	auxiliary_power_unit	APU	1
synonym	presentation_tier	web_server	1
synonym	administrative_law_judge	ALJ	1
synonym	tectonic_earthquake_swarms	TES	1
synonym	maximal_steady_state_power	MSSP	1
sibling	agricultural_surveys	search_and_rescue	1
sibling	MEMS	smart_materials	1
synonym	airborne_early_warning	AEW	1
synonym	butcher_ridge_igneous_complex	BRIC	1
ancestor	safety_oversight	small_uas	1
synonym	maintenance_resource_management	MRM	1
synonym	type_certificate_data_sheet	TCDS	1
synonym	instrument_proficiency_check	IPC	1
synonym	normal_difference_vegetation_index	NDVI	1
ancestor	JMS	ibm_websphere	1
synonym	general_civil_aviation_authority	GCAA	1
synonym	battery_elimination_circuit	BEC	1
sibling	al_qaeda	ISIS	1
synonym	floating_car_data	FCD	1
ancestor	LAANC	technology_enhancements	1
sibling	news_feeds	content_syndication	1
synonym	operating_systems	OSs	1
synonym	advisory_rulemaking_committee	ARC	1
synonym	technical_work_plan	TWP	1
synonym	civil_engineers	ICE	1
synonym	vapor_injection	VI	1
sibling	strike_slip	reverse_fault	1
sibling	augmented_reality	virtual_reality	1
synonym	message_oriented_middleware	MoM	1
synonym	decentralized_model_predictive_control	DMPC	1
sibling	dslr_cameras	propeller_guards	1
synonym	field_operations_device_drivers	FODDs	1
ancestor	FAA	LAANC	1
synonym	micro_uavs	unmanned_aerial_vehicles	1
sibling	crop_scouting	disease_monitoring	1
synonym	switchblade_suav	small_unmanned_aircraft_system	1
sibling	toy_guns	remote_controlled	1
synonym	intelligent_aerospace_radio_team	IART	1
synonym	system_on_chip	SoC	1
synonym	technology_exploration_unit	TEU	1
sibling	bituminous_coal	natural_gas	1
sibling	federal_regulations	privacy_concerns	1
sibling	reduce_risk	lower_costs	1
synonym	aircraft_landing_dynamics_facility	ALDF	1
synonym	independence_transportation_center	ITC	1
synonym	computed_tomography	CT	1
synonym	maximum_passive_extension	MPE	1
sibling	DBMSs	ERP	1
synonym	unmanned_aircraft	model_aircraft	1
sibling	risk_management	program_management	1
synonym	mobile_network_operator	MNO	1
synonym	humanitarian_policy_group	HPG	1
synonym	agile_model_driven_development	AMDD	1
synonym	application_program_interface	API	1
sibling	dji_spark	wingsland_s6	1
synonym	intelligence_community	IC	1
synonym	department_of_aviation	DOAV	1
synonym	networking_protocols	bluetooth_le	1
synonym	gnu_compiler_collection	GCC	1
synonym	new_madrid_seismic_zone	NMSZ	1
synonym	new_senator_caldera	NSC	1
synonym	aircraft_flight_manual	AFM	1
synonym	video_transmitter	VTX	1
synonym	inverse_modeling	IM	1
synonym	flight_risk_assessment_tool	FRAT	1
synonym	table_of_contents	TOC	1
ancestor	key_features	vortex_formation	1
synonym	high_dynamic_range	HDR	1
sibling	CV	AV	1
synonym	DOT	FAA	1
sibling	ground_control_systems	data_links	1
ancestor	technical_solutions	geo_fencing	1
synonym	japanese_high_pressure_gas_safety_act	JHPGSA	1
synonym	africanized_honey_bees	AHBs	1
synonym	light_medium_tactical_vehicles	LMTV	1
synonym	municipal_waste_combustor	MWC	1
synonym	ontario_provincial_police	OPP	1
synonym	uav_navigation	UAVN	1
synonym	IFR	instrument_flight_rules	1
synonym	emergency_operations_center	EOC	1
synonym	liberal_democratic_party	LDP	1
synonym	hosted_shared_desktop	HSD	1
synonym	space_situational_awareness	SSA	1
synonym	air_navigation_order	ANO	1
synonym	european_central_bank	ECB	1
synonym	electric_field_instrument	EFI	1
synonym	virtual_reality_scene_generator	VRSG	1
synonym	high_availability	active_active	1
synonym	common_internet_file_services	CIFS	1
synonym	saint_helena	SH	1
synonym	software_defined_radios	SDR	1
synonym	flight_training_affiliate	FTA	1
synonym	legacy_management	LM	1
ancestor	panama_canal	seaway_management	1
sibling	MSMQ	SOAP	1
synonym	incremental_social_learning	ISL	1
synonym	ground_control_interface	GCI	1
synonym	single_objective_particle_swarm_optimizer	SOPSO	1
synonym	national_ambient_air_quality_standards	NAAQS	1
synonym	small_transport_aircraft_technology	STAT	1
synonym	web_services_management	WSM	1
synonym	partially_observable_markov_decision_processes	POMDP	1
synonym	SLAs	service_level_agreement	1
synonym	inversion_of_control	IoC	1
ancestor	launch_files	live_demos	1
